site_no,yr,season,Wtemp,flow,prcp,tmax,alt,lat,long,drain,basin,num_fires_state,acres_state,num_fires_basin,acres_basin
06711565,2008,Summer,19.26081081081081,259.21351351351353,0.7947297195929127,28.941554108181514,5250,39.66498738,-105.004149,3391,South Platte,34,31764.55355387,1,0.46730442
06711565,2008,Winter,3.3730337078651687,97.75955056179775,0.4522471943179543,7.463550521918896,5250,39.66498738,-105.004149,3391,South Platte,1,152.30342619,0,0
06711565,2009,Fall,7.371111111111111,117.72222222222223,1.3018888977045815,11.856677838000987,5250,39.66498738,-105.004149,3391,South Platte,2,1769.6804088,0,0
06711565,2009,Spring,12.574193548387097,546.083870967742,2.86494622860224,18.553354836659885,5250,39.66498738,-105.004149,3391,South Platte,4,38.699173370000004,0,0
06711565,2009,Summer,19.830851063829787,304.4936170212766,1.5113829632309526,28.856670207165656,5250,39.66498738,-105.004149,3391,South Platte,40,21111.33034339,0,0
06711565,2009,Winter,4.947126436781609,59.771264367816094,0.3429885045464698,10.579160922388924,5250,39.66498738,-105.004149,3391,South Platte,0,0,0,0
06711565,2010,Fall,8.951807228915662,55.536144578313255,0.2604819290474597,15.941722862153169,5250,39.66498738,-105.004149,3391,South Platte,9,5079.99403698,4,1739.36815617
06711565,2010,Spring,11.87741935483871,619.247311827957,2.1444086169683803,19.241935446698182,5250,39.66498738,-105.004149,3391,South Platte,7,3359.40805196,0,0
06711565,2010,Summer,20.60561797752809,242.9685393258427,0.5917977505897207,31.055191040039066,5250,39.66498738,-105.004149,3391,South Platte,30,26652.05201145,4,7047.32640945
06711565,2010,Winter,3.960227272727273,83.03181818181818,0.4124999968970025,7.739034057002177,5250,39.66498738,-105.004149,3391,South Platte,1,118.65566389,0,0
06711565,2011,Fall,8.137777777777778,47.126666666666665,0.9186666685053045,14.585522289532753,5250,39.66498738,-105.004149,3391,South Platte,4,332.97484997,0,0
06711565,2011,Spring,13.17764705882353,98.34235294117647,1.645411774143576,19.026552935207594,5250,39.66498738,-105.004149,3391,South Platte,18,95042.40756428,3,6173.87411611
06711565,2011,Summer,20.78494623655914,328.56021505376344,2.0135483924019075,30.49137646664855,5250,39.66498738,-105.004149,3391,South Platte,31,10392.80190826,2,83.54155976
06711565,2011,Winter,3.644318181818182,71.85454545454546,0.7928408940365029,8.450477300042452,5250,39.66498738,-105.004149,3391,South Platte,1,16.58882351,1,16.58882351
06711565,2012,Fall,8.889887640449437,40.5123595505618,0.362696621776297,15.720056186901056,5250,39.66498738,-105.004149,3391,South Platte,14,9145.55863673,1,3497.6369525
06711565,2012,Spring,15.537078651685393,81.32584269662921,1.0532584233062983,23.545426971456976,5250,39.66498738,-105.004149,3391,South Platte,15,19349.48532968,3,10922.45907031
06711565,2012,Summer,21.734408602150538,46.06344086021505,1.036774186818028,31.7574085112541,5250,39.66498738,-105.004149,3391,South Platte,51,167367.00597596,6,89146.04143512
06711565,2012,Winter,3.7741573033707865,74.30561797752809,0.6941572994077471,9.111752791267431,5250,39.66498738,-105.004149,3391,South Platte,2,53.2847011,0,0
06711565,2013,Fall,7.7011111111111115,191.26555555555555,0.748444440443483,13.297922196653154,5250,39.66498738,-105.004149,3391,South Platte,0,0,0,0
06711565,2013,Spring,12.891954022988505,114.816091954023,1.1837931136418687,18.383609208824303,5250,39.66498738,-105.004149,3391,South Platte,10,21282.44995912,3,13165.097006810001
06711565,2013,Summer,21.38139534883721,139.39069767441862,2.012209273896418,30.227383768835733,5250,39.66498738,-105.004149,3391,South Platte,28,130308.78410527,1,511.20742515
06711565,2013,Winter,3.9,45.4625,0.5905681705864316,8.280250085094437,5250,39.66498738,-105.004149,3391,South Platte,0,0,0,0
06711565,2014,Fall,8.583132530120482,113.84457831325301,0.4896385544933472,14.891638556876812,5250,39.66498738,-105.004149,3391,South Platte,4,41.36414841,0,0
06711565,2014,Spring,12.772222222222222,399.5466666666667,1.545666651262176,19.864188855224185,5250,39.66498738,-105.004149,3391,South Platte,3,52.12639933,1,2.39974551
06711565,2014,Summer,19.706741573033707,297.41011235955057,1.8652809071616177,28.55094391040588,5250,39.66498738,-105.004149,3391,South Platte,18,21727.207211830002,0,0
06711565,2014,Winter,3.6761363636363638,96.58863636363637,0.95670455082489,7.734238641844554,5250,39.66498738,-105.004149,3391,South Platte,0,0,0,0
06711565,2015,Fall,9.883720930232558,87.77674418604651,1.3054651007662672,16.023069783005607,5250,39.66498738,-105.004149,3391,South Platte,4,663.15898318,0,0
06711565,2015,Spring,12.128409090909091,1640.7954545454545,3.580829522826454,19.45856823704459,5250,39.66498738,-105.004149,3391,South Platte,9,452.47501966,1,255.41483891
06711565,2015,Summer,19.30851063829787,1065.523404255319,1.1257872360540517,30.05796815993938,5250,39.66498738,-105.004149,3391,South Platte,36,4307.24382623,0,0
06711565,2015,Winter,4.109090909090909,124.97386363636363,0.9367045458321542,8.519579494202679,5250,39.66498738,-105.004149,3391,South Platte,0,0,0,0
06711565,2016,Fall,9.604494382022471,50.63370786516854,0.43078651388039757,16.790539275394398,5250,39.66498738,-105.004149,3391,South Platte,8,29149.5559789,1,0.2514465
06711565,2016,Spring,11.527956989247311,878.1290322580645,2.124677416132464,18.642128971235085,5250,39.66498738,-105.004149,3391,South Platte,4,271.48196468,1,8.29567636
06711565,2016,Summer,20.56413043478261,239.8521739130435,1.0675000076387182,30.37469559130461,5250,39.66498738,-105.004149,3391,South Platte,41,63938.807043160006,2,828.45018896
06711565,2016,Winter,4.867415730337078,114.37303370786516,0.4965168495526477,10.940213542306022,5250,39.66498738,-105.004149,3391,South Platte,0,0,0,0
06711565,2017,Fall,8.944444444444445,101.24444444444444,0.8052333337953321,16.008266678286923,5250,39.66498738,-105.004149,3391,South Platte,4,7819.13774396,0,0
06711565,2017,Spring,14.011494252873563,210.04137931034484,1.4931838998835985,21.2453447934026,5250,39.66498738,-105.004149,3391,South Platte,18,2384.5018633600002,6,971.3440596500001
06711565,2017,Summer,20.169892473118278,275.7032258064516,0.7211075221496304,30.01604299647834,5250,39.66498738,-105.004149,3391,South Platte,45,48891.01222069,1,77.50695884
06711565,2017,Winter,5.057954545454545,82.46931818181818,0.30190908991260745,10.264965888102198,5250,39.66498738,-105.004149,3391,South Platte,0,0,0,0
06711565,2018,Fall,10.511864406779662,50.79661016949152,0.7004915243488248,15.168728914301274,5250,39.66498738,-105.004149,3391,South Platte,9,85285.18453837,1,17.93756938
06711565,2018,Spring,14.706976744186047,87.56744186046511,1.2592790703029306,21.648488291474276,5250,39.66498738,-105.004149,3391,South Platte,20,98393.87870107,1,1780.32903932
06711565,2018,Summer,21.424137931034483,83.9103448275862,1.1786206827268824,30.100402327789656,5250,39.66498738,-105.004149,3391,South Platte,75,276225.46060911997,3,13281.83651923
06711565,2018,Winter,4.738961038961039,61.9974025974026,0.3431948002960001,9.874675374332961,5250,39.66498738,-105.004149,3391,South Platte,4,445.93995678000005,1,352.83960323
07086000,2000,Fall,3.5755555555555554,165.48888888888888,0.6785555495777065,6.444044418467413,8914.86,39.04277116,-106.2658553,427,Arkansas,0,0,0,0
07086000,2000,Spring,7.443010752688172,731.4408602150538,0.7380645045790301,14.245236583935316,8914.86,39.04277116,-106.2658553,427,Arkansas,3,1949.1869202,0,0
07086000,2000,Summer,14.019148936170213,471.75531914893617,1.3440425465517531,22.67472344256462,8914.86,39.04277116,-106.2658553,427,Arkansas,7,5999.54163802,0,0
07086000,2000,Winter,1.0887640449438203,195.53932584269663,0.79741572680768,3.0663595511839636,8914.86,39.04277116,-106.2658553,427,Arkansas,40,57858.83560828,0,0
07086000,2001,Fall,4.213253012048193,125.93975903614458,0.18325301071247405,9.664927722818877,8914.86,39.04277116,-106.2658553,427,Arkansas,3,376.13286966000004,0,0
07086000,2001,Spring,7.123655913978495,558.0537634408602,0.6804301054767705,13.10459140375737,8914.86,39.04277116,-106.2658553,427,Arkansas,3,246.75861391,0,0
07086000,2001,Summer,13.689361702127659,397.8191489361702,1.4968085132261855,21.99371283105079,8914.86,39.04277116,-106.2658553,427,Arkansas,20,9499.25241797,0,0
07086000,2001,Winter,0.9155844155844156,187.1818181818182,0.9851947948820405,1.6379610298128868,8914.86,39.04277116,-106.2658553,427,Arkansas,4,1113.01314581,0,0
07086000,2002,Fall,3.3702380952380953,86.63095238095238,0.5497619004343589,7.96272619396803,8914.86,39.04277116,-106.2658553,427,Arkansas,0,0,0,0
07086000,2002,Spring,8.016129032258064,206.18279569892474,0.23408602150056956,14.525290288591897,8914.86,39.04277116,-106.2658553,427,Arkansas,19,43421.36896243,4,19095.83472814
07086000,2002,Summer,14.212790697674418,146.13953488372093,0.8660465089041126,23.486093033191775,8914.86,39.04277116,-106.2658553,427,Arkansas,44,327105.85329854,0,0
07086000,2002,Winter,0.8126760563380282,141.22535211267606,0.5478873231618757,1.073760553984574,8914.86,39.04277116,-106.2658553,427,Arkansas,11,4651.55378259,0,0
07086000,2003,Fall,4.115555555555556,114.4888888888889,0.25344444436745517,9.39480001214478,8914.86,39.04277116,-106.2658553,427,Arkansas,10,5335.17536926,0,0
07086000,2003,Spring,7.135483870967742,514.8817204301075,1.0206451548804194,12.641817180539974,8914.86,39.04277116,-106.2658553,427,Arkansas,0,0,0,0
07086000,2003,Summer,14.069148936170214,357.1170212765957,1.141808500850296,22.482148900945134,8914.86,39.04277116,-106.2658553,427,Arkansas,37,18240.7794123,2,653.06266231
07086000,2003,Winter,0.46125,68.3875,0.7128749916097156,2.66892501260154,8914.86,39.04277116,-106.2658553,427,Arkansas,2,51.12750748,0,0
07086000,2004,Fall,3.3666666666666667,86.12222222222222,0.6807777690183785,7.020233355131415,8914.86,39.04277116,-106.2658553,427,Arkansas,1,4180.77995458,0,0
07086000,2004,Spring,8.036263736263736,347.2087912087912,0.9930769385217318,14.000241745959276,8914.86,39.04277116,-106.2658553,427,Arkansas,6,16789.34113958,0,0
07086000,2004,Summer,13.33404255319149,308.8191489361702,0.9823404283441132,20.529085128865344,8914.86,39.04277116,-106.2658553,427,Arkansas,15,5352.7083386799995,0,0
07086000,2004,Winter,0.6292134831460674,134.9438202247191,0.5061797688432625,1.7044381835403732,8914.86,39.04277116,-106.2658553,427,Arkansas,0,0,0,0
07086000,2005,Fall,4.677777777777778,168.5222222222222,1.243777770942284,7.636533338742123,8914.86,39.04277116,-106.2658553,427,Arkansas,2,314.59252021,0,0
07086000,2005,Spring,7.625,379.6818181818182,0.4794318155512553,12.728443170812996,8914.86,39.04277116,-106.2658553,427,Arkansas,1,58.2496945,0,0
07086000,2005,Summer,14.075531914893617,422.4148936170213,0.8954255308638859,22.642797845475222,8914.86,39.04277116,-106.2658553,427,Arkansas,34,21463.684902459998,1,11366.20184615
07086000,2005,Winter,0.4102272727272727,79.07954545454545,0.6023863627236675,3.549011383967644,8914.86,39.04277116,-106.2658553,427,Arkansas,0,0,0,0
07086000,2006,Fall,3.3444444444444446,179.22222222222223,0.7088888907184203,7.258100007391639,8914.86,39.04277116,-106.2658553,427,Arkansas,1,9.06416149,0,0
07086000,2006,Spring,7.438709677419355,752.3118279569892,0.43903225329854817,14.366193517081198,8914.86,39.04277116,-106.2658553,427,Arkansas,11,3937.00595041,0,0
07086000,2006,Summer,13.603191489361702,428.02127659574467,1.9098936200062648,20.942234059597585,8914.86,39.04277116,-106.2658553,427,Arkansas,22,24699.73315004,0,0
07086000,2006,Winter,0.7204545454545455,223.47727272727272,0.5220454530790449,1.8764772669581526,8914.86,39.04277116,-106.2658553,427,Arkansas,0,0,0,0
07086000,2007,Fall,10.525,198.875,0.04250000044703488,16.218875050544725,8914.86,39.04277116,-106.2658553,427,Arkansas,3,300.3962977,0,0
07086000,2007,Spring,7.137634408602151,644.2795698924731,1.1002150547280107,12.65410749856583,8914.86,39.04277116,-106.2658553,427,Arkansas,10,932.8649266699999,0,0
07086000,2007,Summer,14.075531914893617,461.6808510638298,1.491382982839454,22.884499965830056,8914.86,39.04277116,-106.2658553,427,Arkansas,33,10534.40856926,0,0
07086000,2007,Winter,0.9090909090909091,223.2987012987013,0.3514285700323133,2.5540779306517023,8914.86,39.04277116,-106.2658553,427,Arkansas,0,0,0,0
07096000,2000,Fall,5.81,348.1333333333333,0.4441111119257078,13.720677812231912,5342.13,38.43388674,-105.2572128,3117,Arkansas,0,0,0,0
07096000,2000,Spring,12.539784946236558,1011.9677419354839,0.9607526851838001,22.549494579274167,5342.13,38.43388674,-105.2572128,3117,Arkansas,3,1949.1869202,0,0
07096000,2000,Summer,19.01808510638298,640.5744680851063,1.0858510559464392,31.17301056232858,5342.13,38.43388674,-105.2572128,3117,Arkansas,7,5999.54163802,0,0
07096000,2000,Winter,3.0325842696629213,439.3370786516854,0.6977528042337869,12.268707832928452,5342.13,38.43388674,-105.2572128,3117,Arkansas,40,57858.83560828,0,0
07096000,2001,Fall,6.963333333333333,306.34444444444443,0.3017777725019389,18.10553337120348,5342.13,38.43388674,-105.2572128,3117,Arkansas,3,376.13286966000004,0,0
07096000,2001,Spring,12.596666666666668,960.1555555555556,1.1794444376188844,22.0860998471578,5342.13,38.43388674,-105.2572128,3117,Arkansas,3,246.75861391,0,0
07096000,2001,Summer,18.925531914893618,625.7234042553191,1.2482978698817346,31.165765995674942,5342.13,38.43388674,-105.2572128,3117,Arkansas,20,9499.25241797,0,0
07096000,2001,Winter,1.996590909090909,409.02272727272725,0.7347727296027275,8.082522708753297,5342.13,38.43388674,-105.2572128,3117,Arkansas,4,1113.01314581,0,0
07096000,2002,Fall,5.847777777777778,181.93333333333334,0.3784444410560859,14.869077786803244,5342.13,38.43388674,-105.2572128,3117,Arkansas,0,0,0,0
07096000,2002,Spring,13.567741935483872,272.38709677419354,0.29580644860623334,23.204118271027845,5342.13,38.43388674,-105.2572128,3117,Arkansas,19,43421.36896243,4,19095.83472814
07096000,2002,Summer,20.00851063829787,184.85106382978722,0.9790425477945749,31.181617168670005,5342.13,38.43388674,-105.2572128,3117,Arkansas,44,327105.85329854,0,0
07096000,2002,Winter,1.2795454545454545,347.57954545454544,0.42238636424934345,9.421488658863709,5342.13,38.43388674,-105.2572128,3117,Arkansas,11,4651.55378259,0,0
07096000,2003,Fall,6.777777777777778,283.47777777777776,0.24577777485052746,17.151000109314918,5342.13,38.43388674,-105.2572128,3117,Arkansas,10,5335.17536926,0,0
07096000,2003,Spring,12.643010752688172,755.505376344086,1.1451612867775458,21.363956974398707,5342.13,38.43388674,-105.2572128,3117,Arkansas,0,0,0,0
07096000,2003,Summer,18.873404255319148,558.1276595744681,1.0531914889852099,30.92498934522588,5342.13,38.43388674,-105.2572128,3117,Arkansas,37,18240.7794123,2,653.06266231
07096000,2003,Winter,2.210227272727273,242.9090909090909,0.6586363570425996,10.836772741876882,5342.13,38.43388674,-105.2572128,3117,Arkansas,2,51.12750748,0,0
07096000,2004,Fall,6.352222222222222,280.8333333333333,0.8914444351982737,15.173733415868544,5342.13,38.43388674,-105.2572128,3117,Arkansas,1,4180.77995458,0,0
07096000,2004,Spring,13.036559139784947,659.5268817204301,1.4724731165915739,22.562559084225732,5342.13,38.43388674,-105.2572128,3117,Arkansas,6,16789.34113958,0,0
07096000,2004,Summer,18.185106382978724,525.7340425531914,1.4954255256762214,28.812489337109504,5342.13,38.43388674,-105.2572128,3117,Arkansas,15,5352.7083386799995,0,0
07096000,2004,Winter,2,344.14606741573033,0.6515730413493144,9.831382051612554,5342.13,38.43388674,-105.2572128,3117,Arkansas,0,0,0,0
07096000,2005,Fall,6.964444444444444,350.26666666666665,0.6454444452292387,15.630999927388297,5342.13,38.43388674,-105.2572128,3117,Arkansas,2,314.59252021,0,0
07096000,2005,Spring,12.35483870967742,689.8494623655914,0.8179569813993668,20.932182782439774,5342.13,38.43388674,-105.2572128,3117,Arkansas,1,58.2496945,0,0
07096000,2005,Summer,18.630851063829788,703.2765957446809,1.105957445609283,31.42967025269854,5342.13,38.43388674,-105.2572128,3117,Arkansas,34,21463.684902459998,1,11366.20184615
07096000,2005,Winter,2.831818181818182,337.96590909090907,0.8625000092962929,11.21268181350421,5342.13,38.43388674,-105.2572128,3117,Arkansas,0,0,0,0
07096000,2006,Fall,6.12,424.6777777777778,0.680555547608269,15.37944445610046,5342.13,38.43388674,-105.2572128,3117,Arkansas,1,9.06416149,0,0
07096000,2006,Spring,12.826086956521738,939.804347826087,0.5939130533041188,23.637608759996038,5342.13,38.43388674,-105.2572128,3117,Arkansas,11,3937.00595041,0,0
07096000,2006,Summer,18.652127659574468,629.9042553191489,2.4484042313068777,28.897638422377565,5342.13,38.43388674,-105.2572128,3117,Arkansas,22,24699.73315004,0,0
07096000,2006,Winter,1.940909090909091,414.21590909090907,0.615227279168638,10.805590912022373,5342.13,38.43388674,-105.2572128,3117,Arkansas,0,0,0,0
07096000,2007,Fall,6.7811111111111115,436.2,0.4834444414410325,17.06799994972017,5342.13,38.43388674,-105.2572128,3117,Arkansas,3,300.3962977,0,0
07096000,2007,Spring,11.949462365591398,1151.4408602150538,2.0274193133678162,20.727505407987103,5342.13,38.43388674,-105.2572128,3117,Arkansas,10,932.8649266699999,0,0
07096000,2007,Summer,19.141489361702128,927.8404255319149,1.47085105748649,30.97814908940741,5342.13,38.43388674,-105.2572128,3117,Arkansas,33,10534.40856926,0,0
07096000,2007,Winter,1.7988636363636363,499.9886363636364,0.4917045438831501,7.80701137537306,5342.13,38.43388674,-105.2572128,3117,Arkansas,0,0,0,0
07096000,2008,Fall,6.348611111111111,330.69444444444446,0.4209722168226208,15.750083273483645,5342.13,38.43388674,-105.2572128,3117,Arkansas,4,1880.5336740100001,0,0
07096000,2008,Spring,10.708602150537635,1462.9569892473119,0.4977419356545133,21.191806536848823,5342.13,38.43388674,-105.2572128,3117,Arkansas,3,45844.236626930004,1,45838.97528785
07096000,2008,Summer,17.47340425531915,1428.872340425532,1.1514893612883832,29.755882922639238,5342.13,38.43388674,-105.2572128,3117,Arkansas,34,31764.55355387,1,1117.28032897
07096000,2008,Winter,1.5696629213483146,521.5280898876405,0.6255056095006089,8.610662948214605,5342.13,38.43388674,-105.2572128,3117,Arkansas,1,152.30342619,0,0
07096000,2009,Fall,5.413333333333333,421.1333333333333,0.9513333247353628,13.247333282066716,5342.13,38.43388674,-105.2572128,3117,Arkansas,2,1769.6804088,0,0
07096000,2009,Spring,11.655434782608696,1202.7282608695652,1.185652154254848,20.27574998966378,5342.13,38.43388674,-105.2572128,3117,Arkansas,4,38.699173370000004,0,0
07096000,2009,Summer,18.17391304347826,965.1086956521739,1.6702173966104557,29.251228394715685,5342.13,38.43388674,-105.2572128,3117,Arkansas,40,21111.33034339,0,0
07096000,2009,Winter,2.430681818181818,521.7272727272727,0.24988636310974302,11.87110226059502,5342.13,38.43388674,-105.2572128,3117,Arkansas,0,0,0,0
07096000,2010,Fall,6.875555555555556,348.43333333333334,0.14622222216178965,17.43331107960807,5342.13,38.43388674,-105.2572128,3117,Arkansas,9,5079.99403698,1,1033.65770615
07096000,2010,Spring,11.225274725274726,1197.10989010989,0.6461538418840904,20.922428483491412,5342.13,38.43388674,-105.2572128,3117,Arkansas,7,3359.40805196,0,0
07096000,2010,Summer,18.95212765957447,696.7446808510638,1.307553179898954,30.68513831686466,5342.13,38.43388674,-105.2572128,3117,Arkansas,30,26652.05201145,2,6871.18336011
07096000,2010,Winter,1.5965909090909092,390.96590909090907,0.6868181802036067,9.19426136531613,5342.13,38.43388674,-105.2572128,3117,Arkansas,1,118.65566389,0,0
07096000,2011,Fall,6.418888888888889,388.9111111111111,0.6912222307382354,15.694499941832493,5342.13,38.43388674,-105.2572128,3117,Arkansas,4,332.97484997,2,15.28856779
07096000,2011,Spring,11.59247311827957,964.9247311827957,0.5905376401359359,21.325709727502637,5342.13,38.43388674,-105.2572128,3117,Arkansas,18,95042.40756428,9,88780.74963771
07096000,2011,Summer,17.72127659574468,1524.840425531915,1.0742553180638459,30.69017016634028,5342.13,38.43388674,-105.2572128,3117,Arkansas,31,10392.80190826,2,4767.561438250001
07096000,2011,Winter,1.7852272727272727,520.9545454545455,0.5100000102115286,9.256727244281631,5342.13,38.43388674,-105.2572128,3117,Arkansas,1,16.58882351,0,0
07096000,2012,Fall,6.468888888888889,190.26666666666668,0.27022222677866614,17.316722215546505,5342.13,38.43388674,-105.2572128,3117,Arkansas,14,9145.55863673,1,1999.68726771
07096000,2012,Spring,14.448387096774194,297.10752688172045,0.7938709696854954,23.79689254555651,5342.13,38.43388674,-105.2572128,3117,Arkansas,15,19349.48532968,0,0
07096000,2012,Summer,19.881914893617022,269.6063829787234,1.061063843917974,30.851680836779007,5342.13,38.43388674,-105.2572128,3117,Arkansas,51,167367.00597596,3,18748.108640399998
07096000,2012,Winter,2.191011235955056,440.3707865168539,0.25910112569422555,10.817146107721864,5342.13,38.43388674,-105.2572128,3117,Arkansas,2,53.2847011,0,0
07096000,2013,Fall,5.887777777777778,374.4111111111111,0.4228888875908322,14.782077827552952,5342.13,38.43388674,-105.2572128,3117,Arkansas,0,0,0,0
07096000,2013,Spring,11.77,598.1333333333333,0.6312222276296884,19.742300101121266,5342.13,38.43388674,-105.2572128,3117,Arkansas,10,21282.44995912,2,16341.89602611
07096000,2013,Summer,19.693478260869565,492.05434782608694,2.347500020293925,29.921706635019053,5342.13,38.43388674,-105.2572128,3117,Arkansas,28,130308.78410527,2,13530.184248639998
07096000,2013,Winter,1.3306818181818183,249.625,0.3212500031698835,9.857113708784295,5342.13,38.43388674,-105.2572128,3117,Arkansas,0,0,0,0
07096000,2014,Fall,16.35,431.5,0.4099999975878741,27.25775003433226,5342.13,38.43388674,-105.2572128,3117,Arkansas,4,41.36414841,0,0
07096000,2014,Spring,11.005494505494505,1514.2417582417581,1.0028571464571647,20.2652636727134,5342.13,38.43388674,-105.2572128,3117,Arkansas,3,52.12639933,0,0
07096000,2014,Summer,17.936559139784947,1041.1720430107528,0.7988171942171551,28.86103232188891,5342.13,38.43388674,-105.2572128,3117,Arkansas,18,21727.207211830002,1,528.52676996
07096000,2014,Winter,2.2025974025974024,369.54545454545456,0.8141558588325211,9.88785721342285,5342.13,38.43388674,-105.2572128,3117,Arkansas,0,0,0,0
07096000,2015,Fall,7.624444444444444,474.73333333333335,0.42700000276996025,17.63545551697413,5342.13,38.43388674,-105.2572128,3117,Arkansas,4,663.15898318,0,0
